x_pob_acum_pct,y_ing_acum_pct,periodo,recorte
0.004615107658937059,0.00020214297805267985,T4 2024,Nacional
0.004631623410396841,0.0002033789279185356,T4 2024,Nacional
0.00463445468207566,0.00020359133603750626,T4 2024,Nacional
0.0046372859537544804,0.00020380374415647696,T4 2024,Nacional
0.0046401172254333,0.00020401615227544763,T4 2024,Nacional
0.004645678651945267,0.00020443672039306641,T4 2024,Nacional
0.004651240078457235,0.0002048572885106852,T4 2024,Nacional
0.004656801504969202,0.000205277856628304,T4 2024,Nacional
0.00466236293148117,0.0002056984247459228,T4 2024,Nacional
0.004679687617706328,0.0002070558360344557,T4 2024,Nacional
0.004697012303931487,0.00020841324732298865,T4 2024,Nacional
0.0047143369901566454,0.00020977065861152157,T4 2024,Nacional
0.004731661676381805,0.00021112806990005448,T4 2024,Nacional
0.004747233670615313,0.00021235472690977596,T4 2024,Nacional
0.004754884845271172,0.00021295743500762614,T4 2024,Nacional
0.004762536019927029,0.0002135601431054763,T4 2024,Nacional
0.00478896122226268,0.00021564174287954909,T4 2024,Nacional
0.004796612396918538,0.00021624445097739926,T4 2024,Nacional
0.004806892609561872,0.00021707739432722868,T4 2024,Nacional
0.004811577690078014,0.00021747281483824743,T4 2024,Nacional
0.004816262770594156,0.0002178682353492662,T4 2024,Nacional
0.0048209478511102985,0.00021826365586028493,T4 2024,Nacional
0.004825632931626441,0.00021865907637130369,T4 2024,Nacional
0.0049964529895818975,0.00023326850825505137,T4 2024,Nacional
0.005167273047537355,0.0002478779401387991,T4 2024,Nacional
0.005338093105492812,0.00026248737202254677,T4 2024,Nacional
0.0055089131634482695,0.0002770968039062945,T4 2024,Nacional
0.005533450851331373,0.0002792269541913101,T4 2024,Nacional
0.005557988539214478,0.0002813571044763257,T4 2024,Nacional
0.005582526227097582,0.0002834872547613413,T4 2024,Nacional
0.0056070639149806865,0.00028561740504635686,T4 2024,Nacional
0.005631601602863791,0.0002877475553313725,T4 2024,Nacional
0.0056561392907468954,0.0002898777056163881,T4 2024,Nacional
